Area,GWASId,RingNumber,RingYear,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Oosterhout,3157,AR...44291,2009,,,,,,,,,,,,,,,,,1,,,,,
Warnsborn,716,AR...41125,2009,,,,,,,,,,,,,,,,,1,,,,,
Buunderkamp,774,AR...28515,2009,,,,,,,,,,,,,,,,1,1,,,,,
Hoge_Veluwe,836,AR...11830,2009,,,,,,,,,,,,,,,,1,,,,,,
Oosterhout,689,AR...44192,2009,,,,,,,,,,,,,,,,1,1,1,,,,
Oosterhout,707,AR...44137,2009,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,3103,AR...39008,2009,,,,,,,,,,,,,,,,,1,1,,,,
Hoge_Veluwe,590,AR...40004,2009,,,,,,,,,,,,,,,,1,1,1,,,,
Oosterhout,583,AR...22529,2009,,,,,,,,,,,,,,,,1,1,1,,,,
Westerheide,2856,AR...28619,2009,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,549,AR...29703,2009,,,,,,,,,,,,,,,,,1,,,,,
Warnsborn,568,AR...30619,2009,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,572,AR...22862,2009,,,,,,,,,,,,,,,,1,1,1,,,,
Oosterhout,3100,AR...44124,2009,,,,,,,,,,,,,,,,,1,1,,,,
Hoge_Veluwe,2867,AR...22727,2009,,,,,,,,,,,,,,,,,1,1,,,,
Oosterhout,2851,AR...44383,2009,,,,,,,,,,,,,,,,,1,1,,,,
Hoge_Veluwe,2865,AR...39439,2009,,,,,,,,,,,,,,,,,,1,1,,,
Warnsborn,2886,AL...62384,2009,,,,,,,,,,,,,,,,,1,1,1,,,
Hoge_Veluwe,2863,AR...39160,2009,,,,,,,,,,,,,,,,,1,1,1,,,
Hoge_Veluwe,418,AR...22541,2009,,,,,,,,,,,,,,,,1,1,1,1,,1,
Hoge_Veluwe,890,AR...22495,2009,,,,,,,,,,,,,,,,1,1,1,1,,,
Buunderkamp,799,AR...28138,2009,,,,,,,,,,,,,,,,1,1,,,,,
Buunderkamp,2858,AR...28611,2009,,,,,,,,,,,,,,,,,1,,,,,
Oosterhout,585,AR...44052,2009,,,,,,,,,,,,,,,,1,,1,,,,
Oosterhout,116,AR...44100,2009,,,,,,,,,,,,,,,,1,1,1,1,,,
Hoge_Veluwe,889,AR...39778,2009,,,,,,,,,,,,,,,,1,1,1,1,,,
Hoge_Veluwe,3107,AR...40401,2009,,,,,,,,,,,,,,,,,1,1,1,,,
Buunderkamp,2859,AR...00580,2009,,,,,,,,,,,,,,,,,1,1,,,,
Oosterhout,2842,AR...00831,2009,,,,,,,,,,,,,,,,,1,1,1,,,
Buunderkamp,130,AR...28296,2009,,,,,,,,,,,,,,,,1,,1,,,,
Buunderkamp,2854,AR...28339,2009,,,,,,,,,,,,,,,,,1,1,,,,
Buunderkamp,70,AR...28428,2009,,,,,,,,,,,,,,,,1,1,1,,,,
Westerheide,2881,AR...30348,2009,,,,,,,,,,,,,,,,,1,1,1,,,
Buunderkamp,253,AR...28558,2009,,,,,,,,,,,,,,,,1,1,1,1,,,
Oosterhout,2847,AR...44328,2009,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,1040,AR...22538,2009,,,,,,,,,,,,,,,,1,,,,,,
Oosterhout,2844,AR...44315,2009,,,,,,,,,,,,,,,,,1,1,1,,,
Buunderkamp,1008,AR...28181,2009,,,,,,,,,,,,,,,,1,,,,,,
Oosterhout,3154,AR...44434,2009,,,,,,,,,,,,,,,,,1,1,1,,,
Oosterhout,3166,AR...44479,2009,,,,,,,,,,,,,,,,,1,1,1,,,
Hoge_Veluwe,577,AR...11827,2009,,,,,,,,,,,,,,,,1,1,1,,,,
Hoge_Veluwe,595,AR...22219,2009,,,,,,,,,,,,,,,,1,1,1,,,,
Hoge_Veluwe,2861,AR...22564,2009,,,,,,,,,,,,,,,,,1,1,,,,
Buunderkamp,56,AR...28459,2009,,,,,,,,,,,,,,,,1,1,1,1,1,,
Hoge_Veluwe,2868,AR...39437,2009,,,,,,,,,,,,,,,,,1,,,,,
Buunderkamp,800,AR...28139,2009,,,,,,,,,,,,,,,,1,1,,,,,
Hoge_Veluwe,1009,AR...39218,2009,,,,,,,,,,,,,,,,1,1,,,,,
Hoge_Veluwe,3108,AR...39267,2009,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,173,AR...29390,2009,,,,,,,,,,,,,,,,1,1,1,1,1,,
Oosterhout,3155,AR...44429,2009,,,,,,,,,,,,,,,,,1,1,1,1,,
Hoge_Veluwe,2864,AR...39368,2009,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,717,AR...29385,2009,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,3104,AR...39185,2009,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,254,AR...40027,2009,,,,,,,,,,,,,,,,1,1,1,,1,1,1
Hoge_Veluwe,2857,AR...28537,2009,,,,,,,,,,,,,,,,,1,,,,,
Oosterhout,884,AR...00825,2009,,,,,,,,,,,,,,,,1,1,1,1,1,,
Hoge_Veluwe,2866,AR...39534,2009,,,,,,,,,,,,,,,,,1,,,,,
Warnsborn,538,AR...29386,2009,,,,,,,,,,,,,,,,1,1,1,,,,
Hoge_Veluwe,2862,AR...39735,2009,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,778,AR...39780,2009,,,,,,,,,,,,,,,,1,1,,,,,
Hoge_Veluwe,783,AR...40030,2009,,,,,,,,,,,,,,,,1,1,,,,,
Westerheide,563,AR...29723,2009,,,,,,,,,,,,,,,,,1,1,,,,
Warnsborn,564,AR...29749,2009,,,,,,,,,,,,,,,,,1,1,1,1,,
Oosterhout,3158,AR...44273,2009,,,,,,,,,,,,,,,,,1,1,1,1,,
Hoge_Veluwe,3106,AR...22581,2009,,,,,,,,,,,,,,,,,1,,,,,
Oosterhout,3156,AR...44349,2009,,,,,,,,,,,,,,,,,1,,,,,
Warnsborn,702,AR...29376,2009,,,,,,,,,,,,,,,,1,1,,1,,,
Westerheide,184,AR...30561,2009,,,,,,,,,,,,,,,,,,,1,1,,
Oosterhout,1018,AR...00812,2009,,,,,,,,,,,,,,,,1,1,,,,,
Hoge_Veluwe,691,AR...01933,2009,,,,,,,,,,,,,,,,1,1,,,,,
Hoge_Veluwe,633,AR...11829,2009,,,,,,,,,,,,,,,,1,1,,,,,
Hoge_Veluwe,2860,AR...22379,2009,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,694,AR...39203,2009,,,,,,,,,,,,,,,,1,1,1,1,,,
Hoge_Veluwe,698,AR...22540,2009,,,,,,,,,,,,,,,,1,1,,,,,
Westerheide,539,AR...29761,2009,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,1031,AR...22670,2009,,,,,,,,,,,,,,,,1,1,,,,,
Buunderkamp,750,AR...28115,2009,,,,,,,,,,,,,,,,1,1,,,,,
Buunderkamp,753,AR...28153,2009,,,,,,,,,,,,,,,,1,,1,,,,
Buunderkamp,779,AR...28180,2009,,,,,,,,,,,,,,,,1,1,,,,,
Buunderkamp,796,AR...28183,2009,,,,,,,,,,,,,,,,1,1,,,,,
Buunderkamp,2855,AR...28373,2009,,,,,,,,,,,,,,,,,1,1,1,1,1,
Buunderkamp,2853,AR...28399,2009,,,,,,,,,,,,,,,,,1,,,,,
Buunderkamp,801,AR...28514,2009,,,,,,,,,,,,,,,,1,1,,,,,
Hoge_Veluwe,1014,AR...22499,2009,,,,,,,,,,,,,,,,1,1,,,,,
Warnsborn,869,AJ...78949,2009,,,,,,,,,,,,,,,,1,,,,,,
Westerheide,3110,AR...30016,2009,,,,,,,,,,,,,,,,,1,,,,,
Warnsborn,2874,AR...30009,2009,,,,,,,,,,,,,,,,,1,1,,,,
Warnsborn,2875,AR...30008,2009,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,2877,AR...30007,2009,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,2876,AR...30003,2009,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,3112,AR...30457,2009,,,,,,,,,,,,,,,,,1,,,,,
Warnsborn,2884,AR...30286,2009,,,,,,,,,,,,,,,,,1,,,,,
Oosterhout,1028,AR...44300,2009,,,,,,,,,,,,,,,,1,,,,,,
Westerheide,855,AR...30656,2009,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,870,AR...29347,2009,,,,,,,,,,,,,,,,1,,,,,,
Westerheide,844,AR...30615,2009,,,,,,,,,,,,,,,,,1,,,,,
Warnsborn,868,AJ...76778,2009,,,,,,,,,,,,,,,,1,,,,,,
Warnsborn,850,AR...30681,2009,,,,,,,,,,,,,,,,,1,,,,,
Warnsborn,863,AR...29361,2009,,,,,,,,,,,,,,,,1,,,,,,
Westerheide,3111,AR...30068,2009,,,,,,,,,,,,,,,,,,1,,,,
Warnsborn,2883,AR...30367,2009,,,,,,,,,,,,,,,,,1,1,,,,
Oosterhout,852,AR...22858,2009,,,,,,,,,,,,,,,,1,,,,,,
Westerheide,848,AR...29357,2009,,,,,,,,,,,,,,,,1,,,,,,
Oosterhout,924,AR...22526,2009,,,,,,,,,,,,,,,,1,,,,,,
Westerheide,623,AR...30012,2009,,,,,,,,,,,,,,,,1,,,,,,
Westerheide,622,AR...29400,2009,,,,,,,,,,,,,,,,1,,,,,,
Westerheide,823,AR...29399,2009,,,,,,,,,,,,,,,,1,,,,,,
Westerheide,1025,AR...29398,2009,,,,,,,,,,,,,,,,1,,,,,,
Westerheide,626,AR...29389,2009,,,,,,,,,,,,,,,,1,1,,,,,
Westerheide,2872,AR...30168,2009,,,,,,,,,,,,,,,,,1,1,1,,,
Westerheide,2871,AR...30160,2009,,,,,,,,,,,,,,,,,1,1,,,,
Westerheide,2870,AR...30208,2009,,,,,,,,,,,,,,,,,1,1,1,,,
Hoge_Veluwe,854,AR...22713,2009,,,,,,,,,,,,,,,,1,,,,,,
Oosterhout,1027,AR...44001,2009,,,,,,,,,,,,,,,,1,,,,,,
Oosterhout,3101,AR...44559,2009,,,,,,,,,,,,,,,,,1,,,,,
Oosterhout,1037,AR...44193,2009,,,,,,,,,,,,,,,,1,1,,,,,
Oosterhout,2843,AR...44037,2009,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,810,AR...39206,2009,,,,,,,,,,,,,,,,1,,,,,,
Westerheide,2878,AR...30099,2009,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,2885,AR...30540,2009,,,,,,,,,,,,,,,,,1,,,,,
Warnsborn,624,AR...30135,2009,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,860,AR...22537,2009,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,808,AR...01940,2009,,,,,,,,,,,,,,,,1,,,,,,
Oosterhout,2848,AR...44330,2009,,,,,,,,,,,,,,,,,1,1,1,,,
Westerheide,1053,AR...30810,2009,,,,,,,,,,,,,,,,,1,,,,,
Warnsborn,2882,AR...30050,2009,,,,,,,,,,,,,,,,,1,,,,,
Oosterhout,1030,AR...00818,2009,,,,,,,,,,,,,,,,1,,,,,,
Warnsborn,846,AR...29358,2009,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,853,AR...22539,2009,,,,,,,,,,,,,,,,1,,,,,,
Westerheide,790,AR...29397,2009,,,,,,,,,,,,,,,,1,1,,,,,
Warnsborn,1056,AR...29960,2009,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,842,AR...30562,2009,,,,,,,,,,,,,,,,,1,,1,,,
Westerheide,847,AR...30526,2009,,,,,,,,,,,,,,,,,1,,,,,
Oosterhout,1029,AR...44311,2009,,,,,,,,,,,,,,,,1,,,,,,
Oosterhout,841,AR...44405,2009,,,,,,,,,,,,,,,,1,,,,,,
Westerheide,2880,AR...30352,2009,,,,,,,,,,,,,,,,,1,,,,,
Warnsborn,987,AR...29395,2009,,,,,,,,,,,,,,,,1,,,,,,
Westerheide,634,AR...29393,2009,,,,,,,,,,,,,,,,1,,,,,,
Westerheide,851,AR...29378,2009,,,,,,,,,,,,,,,,1,1,1,,,,
Westerheide,625,AR...29391,2009,,,,,,,,,,,,,,,,1,,,,,,
Warnsborn,871,AR...29350,2009,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,811,AR...40248,2009,,,,,,,,,,,,,,,,1,,,,,,
Westerheide,1044,AR...29317,2009,,,,,,,,,,,,,,,,1,1,,,,,
Westerheide,1045,AR...29319,2009,,,,,,,,,,,,,,,,1,,,,,,
Westerheide,1049,AR...29333,2009,,,,,,,,,,,,,,,,1,1,,,,,
Westerheide,1041,AR...29348,2009,,,,,,,,,,,,,,,,1,1,,,,,
Hoge_Veluwe,840,AR...40044,2009,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,1066,AR...39082,2009,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,817,AR...39282,2009,,,,,,,,,,,,,,,,1,,,,,,
Oosterhout,3167,AR...44461,2009,,,,,,,,,,,,,,,,,1,,,,,
Oosterhout,3153,AR...44354,2009,,,,,,,,,,,,,,,,,1,,,,,
Oosterhout,2845,AR...44342,2009,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,872,AR...39204,2009,,,,,,,,,,,,,,,,1,,,,,,
Oosterhout,2849,AR...44113,2009,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,1070,AR...29314,2009,,,,,,,,,,,,,,,,1,,,,,,
Oosterhout,1072,AR...44002,2009,,,,,,,,,,,,,,,,1,1,,,,,
Westerheide,1074,AR...29452,2009,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,837,AR...40049,2009,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,865,AR...40047,2009,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,1064,AR...39225,2009,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,816,AR...39280,2009,,,,,,,,,,,,,,,,1,,,,,,
Westerheide,849,AR...30669,2009,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,820,AR...40029,2009,,,,,,,,,,,,,,,,1,1,,,,,
Hoge_Veluwe,819,AR...40015,2009,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,1061,AR...39746,2009,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,1020,AR...39536,2009,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,1026,AR...39428,2009,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,867,AR...39383,2009,,,,,,,,,,,,,,,,1,1,,,,,
Hoge_Veluwe,818,AR...39284,2009,,,,,,,,,,,,,,,,1,,,,,,
Oosterhout,1073,AR...44053,2009,,,,,,,,,,,,,,,,1,1,,,,,
Hoge_Veluwe,862,AR...22714,2009,,,,,,,,,,,,,,,,1,,,,,,
Westerheide,1043,AR...29313,2009,,,,,,,,,,,,,,,,1,,,,,,
Buunderkamp,1042,AR...28140,2009,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,861,AR...22712,2009,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,49,AR...10493,2010,,,,,,,,,,,,,,,,,1,1,1,,,
Warnsborn,695,AR...29849,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,102,AR...01950,2010,,,,,,,,,,,,,,,,,1,1,1,,,
Westerheide,718,AR...30740,2010,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,735,AR...30762,2010,,,,,,,,,,,,,,,,,1,,,,,
Warnsborn,541,AR...30778,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,408,AR...18854,2010,,,,,,,,,,,,,,,,,1,1,1,,,
Westerheide,705,AR...30783,2010,,,,,,,,,,,,,,,,,1,,,,,
Warnsborn,697,AR...29847,2010,,,,,,,,,,,,,,,,,1,1,1,1,,
Warnsborn,738,AR...30785,2010,,,,,,,,,,,,,,,,,1,1,1,,,
Warnsborn,730,AR...30787,2010,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,709,AR...30789,2010,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,542,AR...30790,2010,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,721,AR...30792,2010,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,710,AR...30793,2010,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,543,AR...30794,2010,,,,,,,,,,,,,,,,,1,1,1,,,
Westerheide,715,AR...30795,2010,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,728,AR...30782,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,592,AR...40186,2010,,,,,,,,,,,,,,,,,1,1,,,,
Oosterhout,733,AR...00833,2010,,,,,,,,,,,,,,,,,1,,,,,
Oosterhout,2891,AR...18010,2010,,,,,,,,,,,,,,,,,,1,1,1,,
Hoge_Veluwe,41,AR...18956,2010,,,,,,,,,,,,,,,,,1,1,1,1,,
Hoge_Veluwe,591,AR...18955,2010,,,,,,,,,,,,,,,,,1,1,,,,
Hoge_Veluwe,593,AR...18913,2010,,,,,,,,,,,,,,,,,1,1,1,,,
Hoge_Veluwe,579,AR...18864,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,587,AR...18805,2010,,,,,,,,,,,,,,,,,1,1,,,,
Hoge_Veluwe,569,AR...39983,2010,,,,,,,,,,,,,,,,,1,1,,,,
Buunderkamp,172,AR...75122,2010,,,,,,,,,,,,,,,,,1,,1,1,,
Hoge_Veluwe,598,AR...40166,2010,,,,,,,,,,,,,,,,,1,1,,,,
Oosterhout,2888,AR...08492,2010,,,,,,,,,,,,,,,,,,1,1,1,,
Hoge_Veluwe,99,AR...09245,2010,,,,,,,,,,,,,,,,,1,1,,,,
Warnsborn,680,AR...29842,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,551,AR...40283,2010,,,,,,,,,,,,,,,,,1,1,,,,
Hoge_Veluwe,594,AR...40299,2010,,,,,,,,,,,,,,,,,1,1,,,,
Hoge_Veluwe,2913,AR...68870,2010,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,2912,AR...67158,2010,,,,,,,,,,,,,,,,,,1,,,,
Warnsborn,2899,AR...65167,2010,,,,,,,,,,,,,,,,,,1,1,1,,
Hoge_Veluwe,893,AR...40059,2010,,,,,,,,,,,,,,,,,1,1,1,,,
Oosterhout,3113,AR...44988,2010,,,,,,,,,,,,,,,,,,1,1,1,,
Buunderkamp,488,AR...28739,2010,,,,,,,,,,,,,,,,,1,1,1,,,
Hoge_Veluwe,2911,AR...68863,2010,,,,,,,,,,,,,,,,,,1,,,,
Oosterhout,757,AR...44713,2010,,,,,,,,,,,,,,,,,1,1,,,,
Buunderkamp,286,AR...75450,2010,,,,,,,,,,,,,,,,,1,1,,,,
Oosterhout,656,AR...44223,2010,,,,,,,,,,,,,,,,,1,1,1,,,
Oosterhout,755,AR...44211,2010,,,,,,,,,,,,,,,,,1,1,,,,
Buunderkamp,60,AR...75411,2010,,,,,,,,,,,,,,,,,1,1,1,,,
Buunderkamp,2892,AR...75371,2010,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,652,AR...30768,2010,,,,,,,,,,,,,,,,,1,1,,,,
Westerheide,566,AR...30771,2010,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,567,AR...30773,2010,,,,,,,,,,,,,,,,,1,,,,,
Oosterhout,759,AR...44748,2010,,,,,,,,,,,,,,,,,1,1,,,,
Buunderkamp,3114,AR...75495,2010,,,,,,,,,,,,,,,,,,1,1,1,1,
Warnsborn,2895,AR...65520,2010,,,,,,,,,,,,,,,,,,1,1,,,
Buunderkamp,71,AR...75356,2010,,,,,,,,,,,,,,,,,1,1,1,,1,
Buunderkamp,1636,AR...75264,2010,,,,,,,,,,,,,,,,,1,1,1,1,1,
Buunderkamp,2893,AR...75290,2010,,,,,,,,,,,,,,,,,,1,,,,
Buunderkamp,76,AR...75252,2010,,,,,,,,,,,,,,,,,1,1,1,,,
Buunderkamp,98,AR...75244,2010,,,,,,,,,,,,,,,,,1,1,,,1,
Buunderkamp,35,AR...75233,2010,,,,,,,,,,,,,,,,,1,1,1,1,1,
Buunderkamp,15,AR...75219,2010,,,,,,,,,,,,,,,,,1,1,,,,
Buunderkamp,2894,AR...75191,2010,,,,,,,,,,,,,,,,,,1,,,,
Buunderkamp,79,AR...75144,2010,,,,,,,,,,,,,,,,,1,1,,,,
Buunderkamp,14,AR...75063,2010,,,,,,,,,,,,,,,,,1,1,,1,1,
Oosterhout,7,AR...44852,2010,,,,,,,,,,,,,,,,,1,1,1,,,
Buunderkamp,146,AR...28778,2010,,,,,,,,,,,,,,,,,1,1,1,1,,
Oosterhout,3168,AR...08561,2010,,,,,,,,,,,,,,,,,,1,,,,
Oosterhout,52,AR...44213,2010,,,,,,,,,,,,,,,,,1,1,1,,,
Oosterhout,101,AR...18860,2010,,,,,,,,,,,,,,,,,1,1,1,,,
Oosterhout,2890,AR...00844,2010,,,,,,,,,,,,,,,,,,,1,,,
Oosterhout,904,AR...44999,2010,,,,,,,,,,,,,,,,,1,1,1,1,1,1
Hoge_Veluwe,404,AF...06943,2010,,,,,,,,,,,,,,,,,1,1,1,,,
Hoge_Veluwe,3117,AR...69471,2010,,,,,,,,,,,,,,,,,,1,,,,
Hoge_Veluwe,504,AR...40152,2010,,,,,,,,,,,,,,,,,1,1,1,,,
Westerheide,508,AR...40898,2010,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,3116,AR...65883,2010,,,,,,,,,,,,,,,,,,1,1,,,
Westerheide,2908,AR...65718,2010,,,,,,,,,,,,,,,,,,1,,,,
Oosterhout,758,AR...44747,2010,,,,,,,,,,,,,,,,,1,1,,,,
Oosterhout,2889,AR...08457,2010,,,,,,,,,,,,,,,,,,1,,,,
Oosterhout,2887,AR...18021,2010,,,,,,,,,,,,,,,,,,1,1,,,
Oosterhout,756,AR...10485,2010,,,,,,,,,,,,,,,,,1,1,,,,
Oosterhout,555,AR...10486,2010,,,,,,,,,,,,,,,,,1,1,,,,
Oosterhout,764,AR...10496,2010,,,,,,,,,,,,,,,,,1,1,,,,
Oosterhout,584,AR...22863,2010,,,,,,,,,,,,,,,,,1,1,,,,
Westerheide,550,AR...30730,2010,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,553,AR...30798,2010,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,561,AR...30734,2010,,,,,,,,,,,,,,,,,1,,,,,
Warnsborn,719,AR...30939,2010,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,546,AR...30743,2010,,,,,,,,,,,,,,,,,1,,,,,
Warnsborn,548,AR...30750,2010,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,565,AR...30765,2010,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,2901,AR...65622,2010,,,,,,,,,,,,,,,,,,1,1,,,
Buunderkamp,781,AR...28801,2010,,,,,,,,,,,,,,,,,1,,,,,
Warnsborn,2896,AR...65365,2010,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,1011,AR...40154,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,784,AR...40098,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,776,AR...40081,2010,,,,,,,,,,,,,,,,,1,,,,,
Oosterhout,907,AR...44960,2010,,,,,,,,,,,,,,,,,1,1,1,1,1,
Hoge_Veluwe,690,AR...39985,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,1019,AR...39649,2010,,,,,,,,,,,,,,,,,1,,,,,
Buunderkamp,775,AR...28959,2010,,,,,,,,,,,,,,,,,1,,,,,
Buunderkamp,749,AR...28916,2010,,,,,,,,,,,,,,,,,1,,,,,
Buunderkamp,751,AR...28829,2010,,,,,,,,,,,,,,,,,1,,,,,
Buunderkamp,748,AR...28827,2010,,,,,,,,,,,,,,,,,1,,,,,
Buunderkamp,739,AR...28820,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,786,AR...40157,2010,,,,,,,,,,,,,,,,,1,,,,,
Buunderkamp,795,AR...28805,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,787,AR...40160,2010,,,,,,,,,,,,,,,,,1,,,,,
Buunderkamp,804,AR...28738,2010,,,,,,,,,,,,,,,,,1,1,,,,
Hoge_Veluwe,696,AR...18957,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,545,AR...18950,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,814,AR...18917,2010,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,724,AR...30937,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,704,AR...18861,2010,,,,,,,,,,,,,,,,,1,,,,,
Warnsborn,722,AR...30813,2010,,,,,,,,,,,,,,,,,1,1,,,,
Oosterhout,1010,AR...10499,2010,,,,,,,,,,,,,,,,,1,,,,,
Oosterhout,1036,AR...00849,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,222,AR...18865,2010,,,,,,,,,,,,,,,,,1,,1,1,,
Westerheide,681,AR...65979,2010,,,,,,,,,,,,,,,,,,1,1,,,
Buunderkamp,2897,AR...65380,2010,,,,,,,,,,,,,,,,,,1,1,1,1,
Westerheide,2898,AR...65375,2010,,,,,,,,,,,,,,,,,,1,,,,
Buunderkamp,746,AR...28819,2010,,,,,,,,,,,,,,,,,1,,,,,
Roekelse_Bos,2910,AR...67132,2010,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,58,AR...40082,2010,,,,,,,,,,,,,,,,,1,1,1,1,,
Westerheide,829,AR...30800,2010,,,,,,,,,,,,,,,,,1,1,1,,,
Oosterhout,1038,AR...00834,2010,,,,,,,,,,,,,,,,,1,,,,,
Oosterhout,1034,AR...44225,2010,,,,,,,,,,,,,,,,,1,,,,,
Oosterhout,1035,AR...44226,2010,,,,,,,,,,,,,,,,,1,,,,,
Oosterhout,1039,AR...44229,2010,,,,,,,,,,,,,,,,,1,,,,,
Oosterhout,1050,AR...44682,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,255,AR...40284,2010,,,,,,,,,,,,,,,,,1,1,1,1,1,
Hoge_Veluwe,2914,AR...69398,2010,,,,,,,,,,,,,,,,,,1,1,1,1,
Buunderkamp,803,AR...75286,2010,,,,,,,,,,,,,,,,,1,1,,,,
Buunderkamp,805,AR...75088,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,782,AR...68146,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,785,AR...40156,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,1007,AR...67160,2010,,,,,,,,,,,,,,,,,1,,,,,
Oosterhout,1032,AR...10500,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,780,AR...67047,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,1015,AR...67025,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,788,AR...67014,2010,,,,,,,,,,,,,,,,,1,,,,,
Oosterhout,1048,AR...44725,2010,,,,,,,,,,,,,,,,,1,,,,,
Oosterhout,1051,AR...44751,2010,,,,,,,,,,,,,,,,,1,,,,,
Oosterhout,1024,AR...44210,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,1023,AR...40288,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,745,AR...40287,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,678,AR...40286,2010,,,,,,,,,,,,,,,,,1,,,,,
